53.12719223	286.27922363	-111.86625701	496.09668052
53.42734586	285.74216857	-125.50356211	492.48619267
53.72749948	285.72225762	-139.48185252	488.33762990
54.02765311	286.27885015	-153.76815599	483.58253840
54.32780674	287.47495922	-168.30922441	478.15394315
54.62796037	289.37419195	-183.03135541	471.98995934
54.92811400	292.03609609	-197.84214642	465.03800072
55.22826763	295.51251941	-212.63394737	457.25759092
55.52842125	299.84369006	-227.28920807	448.62249377
55.82857488	305.05770311	-241.68475295	439.12051696
56.12872851	311.18171778	-255.68717411	428.74933493
56.42888214	318.24949811	-269.14155986	417.51280463
56.72903577	326.28796739	-281.88535210	405.43483264
57.02918940	335.21094473	-293.69983295	392.44053802
57.32934302	344.95994534	-304.39843974	378.46735879
57.62949665	355.53572465	-313.84333435	363.54270950
57.92965028	366.93207683	-321.87393167	347.70669968
58.22980391	379.13920708	-328.31691317	331.02786167
58.52995754	392.13317949	-332.98483802	313.60120302
58.83011117	405.87024012	-335.68511722	295.55289506
59.13026479	420.28643088	-336.22719500	277.04552696
59.43041842	435.28988249	-334.42573339	258.27745107
59.73057205	450.75420201	-330.13336297	239.47643490
60.03072568	466.51277040	-323.26341378	220.87988099
60.33087931	482.37530759	-313.78871022	202.72162694
60.63103294	498.13825749	-301.74696230	185.21905975
60.93118657	513.59160877	-287.21402072	168.57201595
61.23134019	528.53577814	-270.30103481	152.97141859
61.53149382	542.77374671	-251.14470443	138.59523410
61.83164745	556.12615627	-229.91418418	125.60899107
62.13180108	568.42093509	-206.80403436	114.16115307
62.43195471	579.50518249	-182.03284642	104.38626244
62.73210834	589.24281817	-155.84304770	96.39896902
63.03226196	597.51768346	-128.49492453	90.29468919
63.33241559	604.23892160	-100.26651373	86.14823707
63.63256922	609.33605465	-71.44654968	84.01186543
63.93272285	612.76853941	-42.33318628	83.91618191
64.23287648	614.51725486	-13.22823051	85.86806975
64.53303011	614.59385311	15.56618062	89.85128960
64.83318373	613.03251587	43.75097839	95.82605381
65.13333736	609.89568740	71.03464429	103.73097168
65.43349099	605.26990402	97.13583655	113.47998934
65.73364462	599.26501893	121.78743877	124.96676778
66.03379825	592.01635341	144.74007558	138.06226610
66.33395188	583.67615024	165.76569925	152.61625831
66.63410550	574.42190086	184.65733979	168.46482445
66.93425913	564.44122111	201.23952417	185.41745229
67.23441276	553.94078709	215.39001415	203.25518622
67.53456639	543.12446330	227.04552652	221.73160704
67.83472002	532.19603977	236.21324869	240.59047664
68.13487365	521.34302180	242.96545104	259.57356031
68.43502728	510.72921884	247.43271313	278.43851807
68.73518090	500.49712866	249.79648987	296.96945595
69.03533453	490.74106646	250.26033725	314.97462366
69.33548816	481.48786169	249.02015186	332.28920756
69.63564179	472.76436340	246.30109955	348.81092114
69.93579542	464.47827992	242.27725849	364.42196471
70.23594905	456.57948213	237.12600908	379.10165656
70.53610267	449.01557644	231.01130240	392.85628390
70.83625630	441.72965765	224.07064883	405.71257963
71.13640993	434.67642637	216.41593515	417.71527927
71.43656356	427.80925393	208.13469444	428.91291947
71.73671719	421.07965903	199.30002022	439.35364380
72.03687082	414.43868514	189.97660212	449.08184934
72.33702444	407.84163477	180.22499609	458.13356628
72.63717807	401.25321338	170.10490334	466.53269031
72.93733170	394.65189431	159.67777371	474.28913336
73.23748533	388.03369585	149.00697766	481.39861523
73.53763896	381.41260623	138.15824817	487.84501480
73.83779259	374.81775043	127.19864915	493.60518911
74.13794621	368.28957393	116.19324968	498.65403579
74.43809984	361.87073831	105.19957796	502.97248873
74.73825347	355.60001045	94.26294463	506.55151932
75.03840710	349.50242539	83.40711463	509.39797553
75.33856073	343.58469613	72.63061811	511.53468925
75.63871436	337.83547650	61.90629676	512.99720857
75.93886799	332.28758243	51.20105675	513.90660655
76.23902161	326.96208866	40.48297880	514.34899970
76.53917524	321.87185969	29.70738346	514.40430432
76.83932887	317.06795564	18.84747081	514.18123758
77.13948250	312.55531703	7.87625792	513.69950631
77.43963613	308.37350205	-3.21976907	513.01482499
77.73978976	304.53264740	-14.45081456	512.12557432
78.03994338	301.03476962	-25.83475608	511.02399575
78.34009701	297.87854691	-37.39689150	509.70133691
78.64025064	295.06161657	-49.16893106	508.14556581
78.94040427	292.58004736	-61.18437478	506.34125574
79.24055790	290.43599051	-73.47699848	504.26489932
79.54071153	288.64651086	-86.08033047	501.87957077
79.84086515	287.23999749	-99.02111922	499.13784051
80.14101878	286.25357070	-112.31514344	495.98428758
80.44117241	285.73285761	-125.96414021	492.35695529
80.74132604	285.73118061	-139.95334004	488.18927722
